348,257,221,77,448,348,176,402
481,32,224,87,69,79,115,297
189,445,20,175,476,487,493,462
470,15,273,346,273,142,136,227
276,160,128,156,391,225,386,314
407,70,109,241,346,339,330,358
330,120,162,386,235,414,282,370
131,313,374,45,209,118,27,262
341,214,250,277,252,222,224,218
416,5,160,262,275,306,297,270
336,223,150,187,304,331,369,364
143,434,73,177,463,460,429,463
419,205,201,315,273,95,124,432
188,234,440,238,47,50,81,92
200,325,341,50,142,346,153,46
414,84,457,370,39,28,190,25
485,134,295,12,253,417,27,192
262,154,359,467,158,424,262,128
105,393,318,12,149,385,46,448
197,387,129,412,195,410,294,301
125,500,248,375,250,125,250,375
370,188,467,416,2,6,36,17
226,236,368,7,461,462,5,413
194,343,341,414,158,281,365,138
495,11,116,254,317,306,336,322
63,363,237,151,181,262,333,310
431,76,272,420,369,363,143,117
475,16,199,76,136,399,398,152
446,57,161,401,233,177,201,372
0,500,129,492,375,54,497,375
150,364,211,305,250,250,298,315
409,98,495,448,22,10,155,3
269,302,79,317,437,320,405,433
282,320,301,358,179,296,147,259
44,479,194,259,352,395,334,377
445,33,41,90,469,356,479,482
381,132,257,51,0,96,129,230
492,23,399,181,169,49,64,78
481,16,358,224,120,127,94,85
399,91,93,380,179,405,339,375
106,410,463,409,220,66,35,178
60,475,468,296,75,53,181,58
231,228,303,110,224,183,299,100
162,417,293,120,159,115,257,323
189,201,374,349,129,244,123,118
237,258,112,254,356,346,380,365
161,230,490,436,210,81,84,27
157,307,194,370,197,338,211,348
418,83,39,485,367,471,270,286
147,220,196,50,168,85,392,425
481,5,414,302,52,168,57,54
72,401,270,66,430,213,236,200
384,81,189,235,265,255,266,263
191,213,361,181,140,160,147,226
375,181,135,184,329,340,318,327
200,317,38,94,424,458,296,476
69,472,86,489,471,162,479,247
164,388,231,75,437,178,217,284
13,472,334,257,235,220,225,232
277,178,117,420,232,213,402,233
184,333,111,235,437,395,422,382
289,360,236,77,285,260,371,85
459,40,332,247,140,122,139,156
490,12,487,495,44,125,387,7
362,175,80,78,398,468,449,324
37,467,455,43,304,166,165,13
481,26,203,227,162,174,138,164
296,170,141,144,379,404,234,369
11,487,402,13,341,415,24,452
335,146,337,134,157,159,445,169
382,172,172,255,280,330,341,300
162,314,197,174,233,363,354,263
445,31,22,448,213,481,330,453
71,390,180,94,341,382,175,152
65,487,465,295,85,50,55,51
460,139,304,0,5,7,440,472
307,157,353,402,326,106,107,108
422,46,214,309,257,167,189,161
139,315,368,144,112,216,225,158
18,478,69,454,157,374,366,468
446,77,374,315,123,206,136,105
45,368,359,418,277,91,302,83
279,245,191,1,213,399,67,164
161,251,68,448,342,219,457,472
385,88,92,295,384,358,393,319
232,397,338,74,174,56,250,46
442,103,288,475,50,384,81,144
365,123,223,371,185,348,201,225
434,82,65,475,172,317,443,462
310,87,34,482,337,403,365,91
500,4,296,433,328,92,117,82
219,214,384,272,140,129,127,187
243,202,148,184,405,348,370,286
456,65,67,424,377,344,162,406
297,190,369,349,194,115,103,204
262,313,58,28,494,494,497,237
431,58,412,422,55,104,194,249
184,253,458,63,28,21,103,101
90,424,220,385,176,383,387,254
53,352,411,278,301,269,267,328
406,166,159,437,351,444,375,185
75,425,189,438,409,448,272,213
373,93,189,150,275,350,340,229
94,309,232,112,379,163,230,253
81,365,37,367,432,474,363,473
341,68,254,371,197,246,347,178
498,2,22,59,486,491,329,495
146,348,57,38,402,342,490,488
455,21,58,328,419,421,293,426
196,438,169,475,477,451,191,170
135,319,223,15,90,205,389,468
441,43,129,162,357,332,213,297
167,370,425,384,211,264,77,89
433,45,259,461,439,287,202,141
146,402,172,197,387,327,374,375
348,183,213,488,98,241,474,373
92,442,416,489,396,160,69,404
147,188,256,335,180,262,248,305
119,344,429,164,150,67,69,44
8,495,231,316,336,307,253,298
473,4,32,312,444,385,400,443
383,106,181,159,344,194,277,265
291,238,102,409,250,325,447,435
281,157,320,145,154,97,96,103
274,360,372,81,82,96,219,60
